query_id,table,column,cardinality,arm,cache,rep,execution_ms,planning_ms,wall_ms,actual_rows,plan_rows,rows_removed_by_filter,node_type,gsi_active,reader,row_groups_read,shared_hit,shared_read,value,plan_json
q3_product_id,transactions,product_id,high,gsi_off,cold,1,1628.146,17.553,1646.387,66,41,1999934,Foreign Scan,False,Multifile,48,4,0,850117185274e0ffa3edd55dfac7335f,"{""Plan"":{""Node Type"":""Foreign Scan"",""Operation"":""Select"",""Parallel Aware"":false,""Async Capable"":false,""Relation Name"":""transactions"",""Alias"":""transactions"",""Startup Cost"":0.0,""Total Cost"":20000.0,""Plan Rows"":41,""Plan Width"":153,""Actual Startup Time"":30.433,""Actual Total Time"":1627.162,""Actual Rows"":66,""Actual Loops"":1,""Filter"":""((product_id)::text = '850117185274e0ffa3edd55dfac7335f'::text)"",""Rows Removed by Filter"":1999934,""Reader"":""Multifile"",""Row groups"":""\n        transactions_chunk_0000.parquet: 1, 2\n        transactions_chunk_0001.parquet: 1, 2\n        transactions_chunk_0002.parquet: 1, 2\n        transactions_chunk_0003.parquet: 1, 2\n        transactions_chunk_0004.parquet: 1, 2\n        transactions_chunk_0005.parquet: 1, 2\n        transactions_chunk_0006.parquet: 1, 2\n        transactions_chunk_0007.parquet: 1, 2\n        transactions_chunk_0008.parquet: 1, 2\n        transactions_chunk_0009.parquet: 1, 2\n        transactions_chunk_0010.parquet: 1, 2\n        transactions_chunk_0011.parquet: 1, 2\n        transactions_chunk_0012.parquet: 1, 2\n        transactions_chunk_0013.parquet: 1, 2\n        transactions_chunk_0014.parquet: 1, 2\n        transactions_chunk_0015.parquet: 1, 2\n        transactions_chunk_0016.parquet: 1, 2\n        transactions_chunk_0017.parquet: 1, 2\n        transactions_chunk_0018.parquet: 1, 2\n        transactions_chunk_0019.parquet: 1, 2\n        transactions_chunk_0020.parquet: 1, 2\n        transactions_chunk_0021.parquet: 1, 2\n        transactions_chunk_0022.parquet: 1, 2\n        transactions_chunk_0023.parquet: 1, 2"",""Shared Hit Blocks"":4,""Shared Read Blocks"":0,""Shared Dirtied Blocks"":0,""Shared Written Blocks"":0,""Local Hit Blocks"":0,""Local Read Blocks"":0,""Local Dirtied Blocks"":0,""Local Written Blocks"":0,""Temp Read Blocks"":0,""Temp Written Blocks"":0,""I/O Read Time"":0.0,""I/O Write Time"":0.0,""Temp I/O Read Time"":0.0,""Temp I/O Write Time"":0.0},""Planning"":{""Shared Hit Blocks"":275,""Shared Read Blocks"":0,""Shared Dirtied Blocks"":0,""Shared Written Blocks"":0,""Local Hit Blocks"":0,""Local Read Blocks"":0,""Local Dirtied Blocks"":0,""Local Written Blocks"":0,""Temp Read Blocks"":0,""Temp Written Blocks"":0,""I/O Read Time"":0.0,""I/O Write Time"":0.0,""Temp I/O Read Time"":0.0,""Temp I/O Write Time"":0.0},""Planning Time"":17.553,""Triggers"":[],""Execution Time"":1628.146}"
q3_product_id,transactions,product_id,high,gsi_off,cold,2,1612.388,16.924,1630.012,66,41,1999934,Foreign Scan,False,Multifile,48,4,0,850117185274e0ffa3edd55dfac7335f,"{""Plan"":{""Node Type"":""Foreign Scan"",""Operation"":""Select"",""Parallel Aware"":false,""Async Capable"":false,""Relation Name"":""transactions"",""Alias"":""transactions"",""Startup Cost"":0.0,""Total Cost"":20000.0,""Plan Rows"":41,""Plan Width"":153,""Actual Startup Time"":28.599,""Actual Total Time"":1611.403,""Actual Rows"":66,""Actual Loops"":1,""Filter"":""((product_id)::text = '850117185274e0ffa3edd55dfac7335f'::text)"",""Rows Removed by Filter"":1999934,""Reader"":""Multifile"",""Row groups"":""\n        transactions_chunk_0000.parquet: 1, 2\n        transactions_chunk_0001.parquet: 1, 2\n        transactions_chunk_0002.parquet: 1, 2\n        transactions_chunk_0003.parquet: 1, 2\n        transactions_chunk_0004.parquet: 1, 2\n        transactions_chunk_0005.parquet: 1, 2\n        transactions_chunk_0006.parquet: 1, 2\n        transactions_chunk_0007.parquet: 1, 2\n        transactions_chunk_0008.parquet: 1, 2\n        transactions_chunk_0009.parquet: 1, 2\n        transactions_chunk_0010.parquet: 1, 2\n        transactions_chunk_0011.parquet: 1, 2\n        transactions_chunk_0012.parquet: 1, 2\n        transactions_chunk_0013.parquet: 1, 2\n        transactions_chunk_0014.parquet: 1, 2\n        transactions_chunk_0015.parquet: 1, 2\n        transactions_chunk_0016.parquet: 1, 2\n        transactions_chunk_0017.parquet: 1, 2\n        transactions_chunk_0018.parquet: 1, 2\n        transactions_chunk_0019.parquet: 1, 2\n        transactions_chunk_0020.parquet: 1, 2\n        transactions_chunk_0021.parquet: 1, 2\n        transactions_chunk_0022.parquet: 1, 2\n        transactions_chunk_0023.parquet: 1, 2"",""Shared Hit Blocks"":4,""Shared Read Blocks"":0,""Shared Dirtied Blocks"":0,""Shared Written Blocks"":0,""Local Hit Blocks"":0,""Local Read Blocks"":0,""Local Dirtied Blocks"":0,""Local Written Blocks"":0,""Temp Read Blocks"":0,""Temp Written Blocks"":0,""I/O Read Time"":0.0,""I/O Write Time"":0.0,""Temp I/O Read Time"":0.0,""Temp I/O Write Time"":0.0},""Planning"":{""Shared Hit Blocks"":275,""Shared Read Blocks"":0,""Shared Dirtied Blocks"":0,""Shared Written Blocks"":0,""Local Hit Blocks"":0,""Local Read Blocks"":0,""Local Dirtied Blocks"":0,""Local Written Blocks"":0,""Temp Read Blocks"":0,""Temp Written Blocks"":0,""I/O Read Time"":0.0,""I/O Write Time"":0.0,""Temp I/O Read Time"":0.0,""Temp I/O Write Time"":0.0},""Planning Time"":16.924,""Triggers"":[],""Execution Time"":1612.388}"
q3_product_id,transactions,product_id,high,gsi_off,cold,3,1599.234,16.118,1616.042,66,41,1999934,Foreign Scan,False,Multifile,48,4,0,850117185274e0ffa3edd55dfac7335f,"{""Plan"":{""Node Type"":""Foreign Scan"",""Operation"":""Select"",""Parallel Aware"":false,""Async Capable"":false,""Relation Name"":""transactions"",""Alias"":""transactions"",""Startup Cost"":0.0,""Total Cost"":20000.0,""Plan Rows"":41,""Plan Width"":153,""Actual Startup Time"":28.941,""Actual Total Time"":1598.176,""Actual Rows"":66,""Actual Loops"":1,""Filter"":""((product_id)::text = '850117185274e0ffa3edd55dfac7335f'::text)"",""Rows Removed by Filter"":1999934,""Reader"":""Multifile"",""Row groups"":""\n        transactions_chunk_0000.parquet: 1, 2\n        transactions_chunk_0001.parquet: 1, 2\n        transactions_chunk_0002.parquet: 1, 2\n        transactions_chunk_0003.parquet: 1, 2\n        transactions_chunk_0004.parquet: 1, 2\n        transactions_chunk_0005.parquet: 1, 2\n        transactions_chunk_0006.parquet: 1, 2\n        transactions_chunk_0007.parquet: 1, 2\n        transactions_chunk_0008.parquet: 1, 2\n        transactions_chunk_0009.parquet: 1, 2\n        transactions_chunk_0010.parquet: 1, 2\n        transactions_chunk_0011.parquet: 1, 2\n        transactions_chunk_0012.parquet: 1, 2\n        transactions_chunk_0013.parquet: 1, 2\n        transactions_chunk_0014.parquet: 1, 2\n        transactions_chunk_0015.parquet: 1, 2\n        transactions_chunk_0016.parquet: 1, 2\n        transactions_chunk_0017.parquet: 1, 2\n        transactions_chunk_0018.parquet: 1, 2\n        transactions_chunk_0019.parquet: 1, 2\n        transactions_chunk_0020.parquet: 1, 2\n        transactions_chunk_0021.parquet: 1, 2\n        transactions_chunk_0022.parquet: 1, 2\n        transactions_chunk_0023.parquet: 1, 2"",""Shared Hit Blocks"":4,""Shared Read Blocks"":0,""Shared Dirtied Blocks"":0,""Shared Written Blocks"":0,""Local Hit Blocks"":0,""Local Read Blocks"":0,""Local Dirtied Blocks"":0,""Local Written Blocks"":0,""Temp Read Blocks"":0,""Temp Written Blocks"":0,""I/O Read Time"":0.0,""I/O Write Time"":0.0,""Temp I/O Read Time"":0.0,""Temp I/O Write Time"":0.0},""Planning"":{""Shared Hit Blocks"":275,""Shared Read Blocks"":0,""Shared Dirtied Blocks"":0,""Shared Written Blocks"":0,""Local Hit Blocks"":0,""Local Read Blocks"":0,""Local Dirtied Blocks"":0,""Local Written Blocks"":0,""Temp Read Blocks"":0,""Temp Written Blocks"":0,""I/O Read Time"":0.0,""I/O Write Time"":0.0,""Temp I/O Read Time"":0.0,""Temp I/O Write Time"":0.0},""Planning Time"":16.118,""Triggers"":[],""Execution Time"":1599.234}"
q3_product_id,transactions,product_id,high,gsi_off,cold,4,1636.749,17.472,1654.907,66,41,1999934,Foreign Scan,False,Multifile,48,4,0,850117185274e0ffa3edd55dfac7335f,"{""Plan"":{""Node Type"":""Foreign Scan"",""Operation"":""Select"",""Parallel Aware"":false,""Async Capable"":false,""Relation Name"":""transactions"",""Alias"":""transactions"",""Startup Cost"":0.0,""Total Cost"":20000.0,""Plan Rows"":41,""Plan Width"":153,""Actual Startup Time"":28.218,""Actual Total Time"":1635.852,""Actual Rows"":66,""Actual Loops"":1,""Filter"":""((product_id)::text = '850117185274e0ffa3edd55dfac7335f'::text)"",""Rows Removed by Filter"":1999934,""Reader"":""Multifile"",""Row groups"":""\n        transactions_chunk_0000.parquet: 1, 2\n        transactions_chunk_0001.parquet: 1, 2\n        transactions_chunk_0002.parquet: 1, 2\n        transactions_chunk_0003.parquet: 1, 2\n        transactions_chunk_0004.parquet: 1, 2\n        transactions_chunk_0005.parquet: 1, 2\n        transactions_chunk_0006.parquet: 1, 2\n        transactions_chunk_0007.parquet: 1, 2\n        transactions_chunk_0008.parquet: 1, 2\n        transactions_chunk_0009.parquet: 1, 2\n        transactions_chunk_0010.parquet: 1, 2\n        transactions_chunk_0011.parquet: 1, 2\n        transactions_chunk_0012.parquet: 1, 2\n        transactions_chunk_0013.parquet: 1, 2\n        transactions_chunk_0014.parquet: 1, 2\n        transactions_chunk_0015.parquet: 1, 2\n        transactions_chunk_0016.parquet: 1, 2\n        transactions_chunk_0017.parquet: 1, 2\n        transactions_chunk_0018.parquet: 1, 2\n        transactions_chunk_0019.parquet: 1, 2\n        transactions_chunk_0020.parquet: 1, 2\n        transactions_chunk_0021.parquet: 1, 2\n        transactions_chunk_0022.parquet: 1, 2\n        transactions_chunk_0023.parquet: 1, 2"",""Shared Hit Blocks"":4,""Shared Read Blocks"":0,""Shared Dirtied Blocks"":0,""Shared Written Blocks"":0,""Local Hit Blocks"":0,""Local Read Blocks"":0,""Local Dirtied Blocks"":0,""Local Written Blocks"":0,""Temp Read Blocks"":0,""Temp Written Blocks"":0,""I/O Read Time"":0.0,""I/O Write Time"":0.0,""Temp I/O Read Time"":0.0,""Temp I/O Write Time"":0.0},""Planning"":{""Shared Hit Blocks"":275,""Shared Read Blocks"":0,""Shared Dirtied Blocks"":0,""Shared Written Blocks"":0,""Local Hit Blocks"":0,""Local Read Blocks"":0,""Local Dirtied Blocks"":0,""Local Written Blocks"":0,""Temp Read Blocks"":0,""Temp Written Blocks"":0,""I/O Read Time"":0.0,""I/O Write Time"":0.0,""Temp I/O Read Time"":0.0,""Temp I/O Write Time"":0.0},""Planning Time"":17.472,""Triggers"":[],""Execution Time"":1636.749}"
q3_product_id,transactions,product_id,high,gsi_off,cold,5,1622.626,15.83,1639.162,66,41,1999934,Foreign Scan,False,Multifile,48,4,0,850117185274e0ffa3edd55dfac7335f,"{""Plan"":{""Node Type"":""Foreign Scan"",""Operation"":""Select"",""Parallel Aware"":false,""Async Capable"":false,""Relation Name"":""transactions"",""Alias"":""transactions"",""Startup Cost"":0.0,""Total Cost"":20000.0,""Plan Rows"":41,""Plan Width"":153,""Actual Startup Time"":29.164,""Actual Total Time"":1621.634,""Actual Rows"":66,""Actual Loops"":1,""Filter"":""((product_id)::text = '850117185274e0ffa3edd55dfac7335f'::text)"",""Rows Removed by Filter"":1999934,""Reader"":""Multifile"",""Row groups"":""\n        transactions_chunk_0000.parquet: 1, 2\n        transactions_chunk_0001.parquet: 1, 2\n        transactions_chunk_0002.parquet: 1, 2\n        transactions_chunk_0003.parquet: 1, 2\n        transactions_chunk_0004.parquet: 1, 2\n        transactions_chunk_0005.parquet: 1, 2\n        transactions_chunk_0006.parquet: 1, 2\n        transactions_chunk_0007.parquet: 1, 2\n        transactions_chunk_0008.parquet: 1, 2\n        transactions_chunk_0009.parquet: 1, 2\n        transactions_chunk_0010.parquet: 1, 2\n        transactions_chunk_0011.parquet: 1, 2\n        transactions_chunk_0012.parquet: 1, 2\n        transactions_chunk_0013.parquet: 1, 2\n        transactions_chunk_0014.parquet: 1, 2\n        transactions_chunk_0015.parquet: 1, 2\n        transactions_chunk_0016.parquet: 1, 2\n        transactions_chunk_0017.parquet: 1, 2\n        transactions_chunk_0018.parquet: 1, 2\n        transactions_chunk_0019.parquet: 1, 2\n        transactions_chunk_0020.parquet: 1, 2\n        transactions_chunk_0021.parquet: 1, 2\n        transactions_chunk_0022.parquet: 1, 2\n        transactions_chunk_0023.parquet: 1, 2"",""Shared Hit Blocks"":4,""Shared Read Blocks"":0,""Shared Dirtied Blocks"":0,""Shared Written Blocks"":0,""Local Hit Blocks"":0,""Local Read Blocks"":0,""Local Dirtied Blocks"":0,""Local Written Blocks"":0,""Temp Read Blocks"":0,""Temp Written Blocks"":0,""I/O Read Time"":0.0,""I/O Write Time"":0.0,""Temp I/O Read Time"":0.0,""Temp I/O Write Time"":0.0},""Planning"":{""Shared Hit Blocks"":275,""Shared Read Blocks"":0,""Shared Dirtied Blocks"":0,""Shared Written Blocks"":0,""Local Hit Blocks"":0,""Local Read Blocks"":0,""Local Dirtied Blocks"":0,""Local Written Blocks"":0,""Temp Read Blocks"":0,""Temp Written Blocks"":0,""I/O Read Time"":0.0,""I/O Write Time"":0.0,""Temp I/O Read Time"":0.0,""Temp I/O Write Time"":0.0},""Planning Time"":15.83,""Triggers"":[],""Execution Time"":1622.626}"
q3_product_id,transactions,product_id,high,gsi_off,warm,1,1627.472,2.013,1629.861,66,41,1999934,Foreign Scan,False,Multifile,48,0,0,850117185274e0ffa3edd55dfac7335f,"{""Plan"":{""Node Type"":""Foreign Scan"",""Operation"":""Select"",""Parallel Aware"":false,""Async Capable"":false,""Relation Name"":""transactions"",""Alias"":""transactions"",""Startup Cost"":0.0,""Total Cost"":20000.0,""Plan Rows"":41,""Plan Width"":153,""Actual Startup Time"":22.105,""Actual Total Time"":1626.528,""Actual Rows"":66,""Actual Loops"":1,""Filter"":""((product_id)::text = '850117185274e0ffa3edd55dfac7335f'::text)"",""Rows Removed by Filter"":1999934,""Reader"":""Multifile"",""Row groups"":""\n        transactions_chunk_0000.parquet: 1, 2\n        transactions_chunk_0001.parquet: 1, 2\n        transactions_chunk_0002.parquet: 1, 2\n        transactions_chunk_0003.parquet: 1, 2\n        transactions_chunk_0004.parquet: 1, 2\n        transactions_chunk_0005.parquet: 1, 2\n        transactions_chunk_0006.parquet: 1, 2\n        transactions_chunk_0007.parquet: 1, 2\n        transactions_chunk_0008.parquet: 1, 2\n        transactions_chunk_0009.parquet: 1, 2\n        transactions_chunk_0010.parquet: 1, 2\n        transactions_chunk_0011.parquet: 1, 2\n        transactions_chunk_0012.parquet: 1, 2\n        transactions_chunk_0013.parquet: 1, 2\n        transactions_chunk_0014.parquet: 1, 2\n        transactions_chunk_0015.parquet: 1, 2\n        transactions_chunk_0016.parquet: 1, 2\n        transactions_chunk_0017.parquet: 1, 2\n        transactions_chunk_0018.parquet: 1, 2\n        transactions_chunk_0019.parquet: 1, 2\n        transactions_chunk_0020.parquet: 1, 2\n        transactions_chunk_0021.parquet: 1, 2\n        transactions_chunk_0022.parquet: 1, 2\n        transactions_chunk_0023.parquet: 1, 2"",""Shared Hit Blocks"":0,""Shared Read Blocks"":0,""Shared Dirtied Blocks"":0,""Shared Written Blocks"":0,""Local Hit Blocks"":0,""Local Read Blocks"":0,""Local Dirtied Blocks"":0,""Local Written Blocks"":0,""Temp Read Blocks"":0,""Temp Written Blocks"":0,""I/O Read Time"":0.0,""I/O Write Time"":0.0,""Temp I/O Read Time"":0.0,""Temp I/O Write Time"":0.0},""Planning"":{""Shared Hit Blocks"":2,""Shared Read Blocks"":0,""Shared Dirtied Blocks"":0,""Shared Written Blocks"":0,""Local Hit Blocks"":0,""Local Read Blocks"":0,""Local Dirtied Blocks"":0,""Local Written Blocks"":0,""Temp Read Blocks"":0,""Temp Written Blocks"":0,""I/O Read Time"":0.0,""I/O Write Time"":0.0,""Temp I/O Read Time"":0.0,""Temp I/O Write Time"":0.0},""Planning Time"":2.013,""Triggers"":[],""Execution Time"":1627.472}"
q3_product_id,transactions,product_id,high,gsi_off,warm,2,1604.204,1.917,1606.585,66,41,1999934,Foreign Scan,False,Multifile,48,0,0,850117185274e0ffa3edd55dfac7335f,"{""Plan"":{""Node Type"":""Foreign Scan"",""Operation"":""Select"",""Parallel Aware"":false,""Async Capable"":false,""Relation Name"":""transactions"",""Alias"":""transactions"",""Startup Cost"":0.0,""Total Cost"":20000.0,""Plan Rows"":41,""Plan Width"":153,""Actual Startup Time"":19.123,""Actual Total Time"":1603.06,""Actual Rows"":66,""Actual Loops"":1,""Filter"":""((product_id)::text = '850117185274e0ffa3edd55dfac7335f'::text)"",""Rows Removed by Filter"":1999934,""Reader"":""Multifile"",""Row groups"":""\n        transactions_chunk_0000.parquet: 1, 2\n        transactions_chunk_0001.parquet: 1, 2\n        transactions_chunk_0002.parquet: 1, 2\n        transactions_chunk_0003.parquet: 1, 2\n        transactions_chunk_0004.parquet: 1, 2\n        transactions_chunk_0005.parquet: 1, 2\n        transactions_chunk_0006.parquet: 1, 2\n        transactions_chunk_0007.parquet: 1, 2\n        transactions_chunk_0008.parquet: 1, 2\n        transactions_chunk_0009.parquet: 1, 2\n        transactions_chunk_0010.parquet: 1, 2\n        transactions_chunk_0011.parquet: 1, 2\n        transactions_chunk_0012.parquet: 1, 2\n        transactions_chunk_0013.parquet: 1, 2\n        transactions_chunk_0014.parquet: 1, 2\n        transactions_chunk_0015.parquet: 1, 2\n        transactions_chunk_0016.parquet: 1, 2\n        transactions_chunk_0017.parquet: 1, 2\n        transactions_chunk_0018.parquet: 1, 2\n        transactions_chunk_0019.parquet: 1, 2\n        transactions_chunk_0020.parquet: 1, 2\n        transactions_chunk_0021.parquet: 1, 2\n        transactions_chunk_0022.parquet: 1, 2\n        transactions_chunk_0023.parquet: 1, 2"",""Shared Hit Blocks"":0,""Shared Read Blocks"":0,""Shared Dirtied Blocks"":0,""Shared Written Blocks"":0,""Local Hit Blocks"":0,""Local Read Blocks"":0,""Local Dirtied Blocks"":0,""Local Written Blocks"":0,""Temp Read Blocks"":0,""Temp Written Blocks"":0,""I/O Read Time"":0.0,""I/O Write Time"":0.0,""Temp I/O Read Time"":0.0,""Temp I/O Write Time"":0.0},""Planning"":{""Shared Hit Blocks"":2,""Shared Read Blocks"":0,""Shared Dirtied Blocks"":0,""Shared Written Blocks"":0,""Local Hit Blocks"":0,""Local Read Blocks"":0,""Local Dirtied Blocks"":0,""Local Written Blocks"":0,""Temp Read Blocks"":0,""Temp Written Blocks"":0,""I/O Read Time"":0.0,""I/O Write Time"":0.0,""Temp I/O Read Time"":0.0,""Temp I/O Write Time"":0.0},""Planning Time"":1.917,""Triggers"":[],""Execution Time"":1604.204}"
q3_product_id,transactions,product_id,high,gsi_off,warm,3,1607.372,2.091,1609.834,66,41,1999934,Foreign Scan,False,Multifile,48,0,0,850117185274e0ffa3edd55dfac7335f,"{""Plan"":{""Node Type"":""Foreign Scan"",""Operation"":""Select"",""Parallel Aware"":false,""Async Capable"":false,""Relation Name"":""transactions"",""Alias"":""transactions"",""Startup Cost"":0.0,""Total Cost"":20000.0,""Plan Rows"":41,""Plan Width"":153,""Actual Startup Time"":19.916,""Actual Total Time"":1606.172,""Actual Rows"":66,""Actual Loops"":1,""Filter"":""((product_id)::text = '850117185274e0ffa3edd55dfac7335f'::text)"",""Rows Removed by Filter"":1999934,""Reader"":""Multifile"",""Row groups"":""\n        transactions_chunk_0000.parquet: 1, 2\n        transactions_chunk_0001.parquet: 1, 2\n        transactions_chunk_0002.parquet: 1, 2\n        transactions_chunk_0003.parquet: 1, 2\n        transactions_chunk_0004.parquet: 1, 2\n        transactions_chunk_0005.parquet: 1, 2\n        transactions_chunk_0006.parquet: 1, 2\n        transactions_chunk_0007.parquet: 1, 2\n        transactions_chunk_0008.parquet: 1, 2\n        transactions_chunk_0009.parquet: 1, 2\n        transactions_chunk_0010.parquet: 1, 2\n        transactions_chunk_0011.parquet: 1, 2\n        transactions_chunk_0012.parquet: 1, 2\n        transactions_chunk_0013.parquet: 1, 2\n        transactions_chunk_0014.parquet: 1, 2\n        transactions_chunk_0015.parquet: 1, 2\n        transactions_chunk_0016.parquet: 1, 2\n        transactions_chunk_0017.parquet: 1, 2\n        transactions_chunk_0018.parquet: 1, 2\n        transactions_chunk_0019.parquet: 1, 2\n        transactions_chunk_0020.parquet: 1, 2\n        transactions_chunk_0021.parquet: 1, 2\n        transactions_chunk_0022.parquet: 1, 2\n        transactions_chunk_0023.parquet: 1, 2"",""Shared Hit Blocks"":0,""Shared Read Blocks"":0,""Shared Dirtied Blocks"":0,""Shared Written Blocks"":0,""Local Hit Blocks"":0,""Local Read Blocks"":0,""Local Dirtied Blocks"":0,""Local Written Blocks"":0,""Temp Read Blocks"":0,""Temp Written Blocks"":0,""I/O Read Time"":0.0,""I/O Write Time"":0.0,""Temp I/O Read Time"":0.0,""Temp I/O Write Time"":0.0},""Planning"":{""Shared Hit Blocks"":2,""Shared Read Blocks"":0,""Shared Dirtied Blocks"":0,""Shared Written Blocks"":0,""Local Hit Blocks"":0,""Local Read Blocks"":0,""Local Dirtied Blocks"":0,""Local Written Blocks"":0,""Temp Read Blocks"":0,""Temp Written Blocks"":0,""I/O Read Time"":0.0,""I/O Write Time"":0.0,""Temp I/O Read Time"":0.0,""Temp I/O Write Time"":0.0},""Planning Time"":2.091,""Triggers"":[],""Execution Time"":1607.372}"
q3_product_id,transactions,product_id,high,gsi_off,warm,4,1565.732,1.933,1568.087,66,41,1999934,Foreign Scan,False,Multifile,48,0,0,850117185274e0ffa3edd55dfac7335f,"{""Plan"":{""Node Type"":""Foreign Scan"",""Operation"":""Select"",""Parallel Aware"":false,""Async Capable"":false,""Relation Name"":""transactions"",""Alias"":""transactions"",""Startup Cost"":0.0,""Total Cost"":20000.0,""Plan Rows"":41,""Plan Width"":153,""Actual Startup Time"":19.311,""Actual Total Time"":1564.61,""Actual Rows"":66,""Actual Loops"":1,""Filter"":""((product_id)::text = '850117185274e0ffa3edd55dfac7335f'::text)"",""Rows Removed by Filter"":1999934,""Reader"":""Multifile"",""Row groups"":""\n        transactions_chunk_0000.parquet: 1, 2\n        transactions_chunk_0001.parquet: 1, 2\n        transactions_chunk_0002.parquet: 1, 2\n        transactions_chunk_0003.parquet: 1, 2\n        transactions_chunk_0004.parquet: 1, 2\n        transactions_chunk_0005.parquet: 1, 2\n        transactions_chunk_0006.parquet: 1, 2\n        transactions_chunk_0007.parquet: 1, 2\n        transactions_chunk_0008.parquet: 1, 2\n        transactions_chunk_0009.parquet: 1, 2\n        transactions_chunk_0010.parquet: 1, 2\n        transactions_chunk_0011.parquet: 1, 2\n        transactions_chunk_0012.parquet: 1, 2\n        transactions_chunk_0013.parquet: 1, 2\n        transactions_chunk_0014.parquet: 1, 2\n        transactions_chunk_0015.parquet: 1, 2\n        transactions_chunk_0016.parquet: 1, 2\n        transactions_chunk_0017.parquet: 1, 2\n        transactions_chunk_0018.parquet: 1, 2\n        transactions_chunk_0019.parquet: 1, 2\n        transactions_chunk_0020.parquet: 1, 2\n        transactions_chunk_0021.parquet: 1, 2\n        transactions_chunk_0022.parquet: 1, 2\n        transactions_chunk_0023.parquet: 1, 2"",""Shared Hit Blocks"":0,""Shared Read Blocks"":0,""Shared Dirtied Blocks"":0,""Shared Written Blocks"":0,""Local Hit Blocks"":0,""Local Read Blocks"":0,""Local Dirtied Blocks"":0,""Local Written Blocks"":0,""Temp Read Blocks"":0,""Temp Written Blocks"":0,""I/O Read Time"":0.0,""I/O Write Time"":0.0,""Temp I/O Read Time"":0.0,""Temp I/O Write Time"":0.0},""Planning"":{""Shared Hit Blocks"":2,""Shared Read Blocks"":0,""Shared Dirtied Blocks"":0,""Shared Written Blocks"":0,""Local Hit Blocks"":0,""Local Read Blocks"":0,""Local Dirtied Blocks"":0,""Local Written Blocks"":0,""Temp Read Blocks"":0,""Temp Written Blocks"":0,""I/O Read Time"":0.0,""I/O Write Time"":0.0,""Temp I/O Read Time"":0.0,""Temp I/O Write Time"":0.0},""Planning Time"":1.933,""Triggers"":[],""Execution Time"":1565.732}"
q3_product_id,transactions,product_id,high,gsi_off,warm,5,1576.777,2.037,1579.196,66,41,1999934,Foreign Scan,False,Multifile,48,0,0,850117185274e0ffa3edd55dfac7335f,"{""Plan"":{""Node Type"":""Foreign Scan"",""Operation"":""Select"",""Parallel Aware"":false,""Async Capable"":false,""Relation Name"":""transactions"",""Alias"":""transactions"",""Startup Cost"":0.0,""Total Cost"":20000.0,""Plan Rows"":41,""Plan Width"":153,""Actual Startup Time"":24.547,""Actual Total Time"":1575.564,""Actual Rows"":66,""Actual Loops"":1,""Filter"":""((product_id)::text = '850117185274e0ffa3edd55dfac7335f'::text)"",""Rows Removed by Filter"":1999934,""Reader"":""Multifile"",""Row groups"":""\n        transactions_chunk_0000.parquet: 1, 2\n        transactions_chunk_0001.parquet: 1, 2\n        transactions_chunk_0002.parquet: 1, 2\n        transactions_chunk_0003.parquet: 1, 2\n        transactions_chunk_0004.parquet: 1, 2\n        transactions_chunk_0005.parquet: 1, 2\n        transactions_chunk_0006.parquet: 1, 2\n        transactions_chunk_0007.parquet: 1, 2\n        transactions_chunk_0008.parquet: 1, 2\n        transactions_chunk_0009.parquet: 1, 2\n        transactions_chunk_0010.parquet: 1, 2\n        transactions_chunk_0011.parquet: 1, 2\n        transactions_chunk_0012.parquet: 1, 2\n        transactions_chunk_0013.parquet: 1, 2\n        transactions_chunk_0014.parquet: 1, 2\n        transactions_chunk_0015.parquet: 1, 2\n        transactions_chunk_0016.parquet: 1, 2\n        transactions_chunk_0017.parquet: 1, 2\n        transactions_chunk_0018.parquet: 1, 2\n        transactions_chunk_0019.parquet: 1, 2\n        transactions_chunk_0020.parquet: 1, 2\n        transactions_chunk_0021.parquet: 1, 2\n        transactions_chunk_0022.parquet: 1, 2\n        transactions_chunk_0023.parquet: 1, 2"",""Shared Hit Blocks"":0,""Shared Read Blocks"":0,""Shared Dirtied Blocks"":0,""Shared Written Blocks"":0,""Local Hit Blocks"":0,""Local Read Blocks"":0,""Local Dirtied Blocks"":0,""Local Written Blocks"":0,""Temp Read Blocks"":0,""Temp Written Blocks"":0,""I/O Read Time"":0.0,""I/O Write Time"":0.0,""Temp I/O Read Time"":0.0,""Temp I/O Write Time"":0.0},""Planning"":{""Shared Hit Blocks"":2,""Shared Read Blocks"":0,""Shared Dirtied Blocks"":0,""Shared Written Blocks"":0,""Local Hit Blocks"":0,""Local Read Blocks"":0,""Local Dirtied Blocks"":0,""Local Written Blocks"":0,""Temp Read Blocks"":0,""Temp Written Blocks"":0,""I/O Read Time"":0.0,""I/O Write Time"":0.0,""Temp I/O Read Time"":0.0,""Temp I/O Write Time"":0.0},""Planning Time"":2.037,""Triggers"":[],""Execution Time"":1576.777}"
